time,wavelength,flux,flux_err
59046.16000,1.6,1.075949,0.0100
59046.16000,1.7,1.090164,0.0100
59046.16000,1.8,1.066574,0.0100
59046.16000,1.9,1.080836,0.0100
59046.16000,2.0,1.087444,0.0100
59046.16000,2.1,1.086271,0.0100
59046.16000,2.2,1.111363,0.0100
59046.16000,2.3,1.087931,0.0100
59046.16000,2.4,1.074392,0.0100
59046.16000,2.5,1.083478,0.0100
59046.16000,2.6,1.066670,0.0100
59046.16000,2.7,1.083627,0.0100
59046.16000,2.8,1.076102,0.0100
59046.16000,2.9,1.093587,0.0100
59046.16000,3.0,1.078937,0.0100
59046.16000,3.1,1.083265,0.0100
59046.16000,3.2,1.078077,0.0100
59046.16000,3.3,1.101821,0.0100
59046.16000,3.4,1.081220,0.0100
59046.16000,3.5,1.102758,0.0100
59046.16000,3.6,1.092574,0.0100
59046.16000,3.7,1.089253,0.0100
59046.16000,3.8,1.088120,0.0100
59046.16000,3.9,1.088371,0.0100
59046.16000,4.0,1.065156,0.0100
59046.16000,4.1,1.081644,0.0100
59046.16000,4.2,1.092884,0.0100
59046.16000,4.3,1.083944,0.0100
59046.16000,4.4,1.070381,0.0100
59046.16000,4.5,1.083909,0.0100
59046.16000,4.6,1.101474,0.0100
59046.16000,4.7,1.096902,0.0100
59046.16000,4.8,1.083813,0.0100
59046.16000,4.9,1.093947,0.0100
59046.16000,5.0,1.080768,0.0100
59046.16000,5.1,1.067394,0.0100
59046.16000,5.2,1.075188,0.0100
59046.16000,5.3,1.100062,0.0100
59046.16000,5.4,1.081693,0.0100
59046.16000,5.5,1.081999,0.0100
59046.16000,5.6,1.081434,0.0100
59046.16000,5.7,1.103474,0.0100
59046.16000,5.8,1.100692,0.0100
59046.16000,5.9,1.106621,0.0100
59046.16000,6.0,1.082842,0.0100
59046.16000,6.1,1.087389,0.0100
59046.16000,6.2,1.069266,0.0100
59046.16000,6.3,1.099202,0.0100
59046.16000,6.4,1.072755,0.0100
59046.16000,6.5,1.086601,0.0100
59046.16000,6.6,1.073460,0.0100
59046.16000,6.7,1.078544,0.0100
59046.16000,6.8,1.076060,0.0100
59046.16000,6.9,1.078354,0.0100
59046.16000,7.0,1.079042,0.0100
59046.16000,7.1,1.078950,0.0100
59046.16000,7.2,1.092766,0.0100
59046.16000,7.3,1.073384,0.0100
59046.16000,7.4,1.086638,0.0100
59046.16000,7.5,1.096612,0.0100
59046.16000,7.6,1.079301,0.0100
59046.16000,7.7,1.077254,0.0100
59046.16000,7.8,1.082128,0.0100
59046.16000,7.9,1.096230,0.0100
59046.16000,8.0,1.086374,0.0100
59046.16000,8.1,1.079121,0.0100
59046.16000,8.2,1.089272,0.0100
59046.16000,8.3,1.073410,0.0100
59046.16000,8.4,1.091246,0.0100
59046.16000,8.5,1.088519,0.0100
59046.16000,8.6,1.081355,0.0100
59046.16000,8.7,1.076047,0.0100
59046.16000,8.8,1.075566,0.0100
59046.16000,8.9,1.089781,0.0100
59046.16000,9.0,1.096723,0.0100
59046.16000,9.1,1.078060,0.0100
59046.16000,9.2,1.089017,0.0100
59046.16000,9.3,1.063563,0.0100
59046.16000,9.4,1.078587,0.0100
59046.16000,9.5,1.084122,0.0100
59046.16000,9.6,1.075336,0.0100
59046.16000,9.7,1.075068,0.0100
59046.16000,9.8,1.077755,0.0100
59046.16000,9.9,1.087355,0.0100
59046.16000,10.0,1.082560,0.0100
59046.20000,0.5,1.072723,0.0100
59046.20000,0.6,1.073899,0.0100
59046.20000,0.7,1.089037,0.0100
59046.20000,0.8,1.099683,0.0100
59046.20000,0.9,1.067631,0.0100
59046.20000,1.0,1.090108,0.0100
59046.20000,1.1,1.089843,0.0100
59046.20000,1.2,1.108989,0.0100
59046.20000,1.3,1.091255,0.0100
59046.20000,1.4,1.098936,0.0100
59046.20000,1.5,1.096518,0.0100
59046.20000,1.6,1.073800,0.0100
59046.20000,1.7,1.102788,0.0100
59046.20000,1.8,1.097260,0.0100
59046.20000,1.9,1.100188,0.0100
59046.20000,2.0,1.134368,0.0100
59046.20000,2.1,1.074265,0.0100
59046.20000,2.2,1.112353,0.0100
59046.20000,2.3,1.092231,0.0100
59046.20000,2.4,1.097979,0.0100
59046.20000,2.5,1.094651,0.0100
59046.20000,2.6,1.090863,0.0100
59046.20000,2.7,1.089407,0.0100
59046.20000,2.8,1.098401,0.0100
59046.20000,2.9,1.079934,0.0100
59046.20000,3.0,1.102611,0.0100
59046.20000,3.1,1.090944,0.0100
59046.20000,3.2,1.083805,0.0100
59046.20000,3.3,1.090606,0.0100
59046.20000,3.4,1.107677,0.0100
59046.20000,3.5,1.089752,0.0100
59046.20000,3.6,1.098690,0.0100
59046.20000,3.7,1.087796,0.0100
59046.20000,3.8,1.102685,0.0100
59046.20000,3.9,1.101961,0.0100
59046.20000,4.0,1.113592,0.0100
59046.20000,4.1,1.093350,0.0100
59046.20000,4.2,1.101792,0.0100
59046.20000,4.3,1.096086,0.0100
59046.20000,4.4,1.108064,0.0100
59046.20000,4.5,1.087917,0.0100
59046.20000,4.6,1.102556,0.0100
59046.20000,4.7,1.093159,0.0100
59046.20000,4.8,1.094464,0.0100
59046.20000,4.9,1.096023,0.0100
59046.20000,5.0,1.097628,0.0100
59046.20000,5.1,1.093943,0.0100
59046.20000,5.2,1.097253,0.0100
59046.20000,5.3,1.110887,0.0100
59046.20000,5.4,1.104960,0.0100
59046.20000,5.5,1.103797,0.0100
59046.20000,5.6,1.090550,0.0100
59046.20000,5.7,1.086213,0.0100
59046.20000,5.8,1.104659,0.0100
59046.20000,5.9,1.103866,0.0100
59046.20000,6.0,1.109832,0.0100
59046.20000,6.1,1.089066,0.0100
59046.20000,6.2,1.092810,0.0100
59046.20000,6.3,1.078711,0.0100
59046.20000,6.4,1.091181,0.0100
59046.20000,6.5,1.105071,0.0100
59046.20000,6.6,1.090441,0.0100
59046.20000,6.7,1.101510,0.0100
59046.20000,6.8,1.093201,0.0100
59046.20000,6.9,1.098346,0.0100
59046.20000,7.0,1.083629,0.0100
59046.20000,7.1,1.095958,0.0100
59046.20000,7.2,1.065194,0.0100
59046.20000,7.3,1.093237,0.0100
59046.20000,7.4,1.078801,0.0100
59046.20000,7.5,1.107166,0.0100
59046.20000,7.6,1.102880,0.0100
59046.20000,7.7,1.099772,0.0100
59046.20000,7.8,1.110316,0.0100
59046.20000,7.9,1.085616,0.0100
59046.20000,8.0,1.112579,0.0100
59046.20000,8.1,1.104428,0.0100
59046.20000,8.2,1.092740,0.0100
59046.20000,8.3,1.106462,0.0100
59046.20000,8.4,1.084043,0.0100
59046.20000,8.5,1.086861,0.0100
59046.20000,8.6,1.089020,0.0100
59046.20000,8.7,1.089816,0.0100
59046.20000,8.8,1.084540,0.0100
59046.20000,8.9,1.107336,0.0100
59046.20000,9.0,1.092517,0.0100
59046.20000,9.1,1.098631,0.0100
59046.20000,9.2,1.089402,0.0100
59046.20000,9.3,1.076900,0.0100
59046.20000,9.4,1.097806,0.0100
59046.20000,9.5,1.075983,0.0100
59046.20000,9.6,1.094419,0.0100
59046.20000,9.7,1.081423,0.0100
59046.20000,9.8,1.114978,0.0100
59046.20000,9.9,1.104219,0.0100
59046.20000,10.0,1.096163,0.0100
59046.24000,0.5,1.112440,0.0100
59046.24000,0.6,1.091340,0.0100
59046.24000,0.7,1.105237,0.0100
59046.24000,0.8,1.101801,0.0100
59046.24000,0.9,1.102443,0.0100
59046.24000,1.0,1.112526,0.0100
59046.24000,1.1,1.107128,0.0100
59046.24000,1.2,1.102690,0.0100
59046.24000,1.3,1.083254,0.0100
59046.24000,1.4,1.090202,0.0100
59046.24000,1.5,1.098576,0.0100
59046.24000,1.6,1.100736,0.0100
59046.24000,1.7,1.088501,0.0100
59046.24000,1.8,1.123919,0.0100
59046.24000,1.9,1.114967,0.0100
59046.24000,2.0,1.105824,0.0100
59046.24000,2.1,1.100523,0.0100
59046.24000,2.2,1.097681,0.0100
59046.24000,2.3,1.090283,0.0100
59046.24000,2.4,1.100577,0.0100
59046.24000,2.5,1.102380,0.0100
59046.24000,2.6,1.087385,0.0100
59046.24000,2.7,1.103144,0.0100
59046.24000,2.8,1.098250,0.0100
59046.24000,2.9,1.080725,0.0100
59046.24000,3.0,1.091199,0.0100
59046.24000,3.1,1.095667,0.0100
59046.24000,3.2,1.118680,0.0100
59046.24000,3.3,1.105368,0.0100
59046.24000,3.4,1.086448,0.0100
59046.24000,3.5,1.104663,0.0100
59046.24000,3.6,1.084330,0.0100
59046.24000,3.7,1.110630,0.0100
59046.24000,3.8,1.095091,0.0100
59046.24000,3.9,1.098866,0.0100
59046.24000,4.0,1.113061,0.0100
59046.24000,4.1,1.086931,0.0100
59046.24000,4.2,1.085831,0.0100
59046.24000,4.3,1.093967,0.0100
59046.24000,4.4,1.110186,0.0100
59046.24000,4.5,1.084609,0.0100
59046.24000,4.6,1.071481,0.0100
59046.24000,4.7,1.095291,0.0100
59046.24000,4.8,1.105320,0.0100
59046.24000,4.9,1.111805,0.0100
59046.24000,5.0,1.095171,0.0100
59046.24000,5.1,1.095688,0.0100
59046.24000,5.2,1.111342,0.0100
59046.24000,5.3,1.081105,0.0100
59046.24000,5.4,1.095917,0.0100
59046.24000,5.5,1.101707,0.0100
59046.24000,5.6,1.104295,0.0100
59046.24000,5.7,1.094705,0.0100
59046.24000,5.8,1.100147,0.0100
59046.24000,5.9,1.074919,0.0100
59046.24000,6.0,1.093220,0.0100
59046.24000,6.1,1.104338,0.0100
59046.24000,6.2,1.089980,0.0100
59046.24000,6.3,1.100393,0.0100
59046.24000,6.4,1.104271,0.0100
59046.24000,6.5,1.096377,0.0100
59046.24000,6.6,1.101507,0.0100
59046.24000,6.7,1.090175,0.0100
59046.24000,6.8,1.097737,0.0100
59046.24000,6.9,1.105905,0.0100
59046.24000,7.0,1.101372,0.0100
59046.24000,7.1,1.093937,0.0100
59046.24000,7.2,1.102045,0.0100
59046.24000,7.3,1.106949,0.0100
59046.24000,7.4,1.079303,0.0100
59046.24000,7.5,1.111393,0.0100
59046.24000,7.6,1.096440,0.0100
59046.24000,7.7,1.104058,0.0100
59046.24000,7.8,1.111775,0.0100
59046.24000,7.9,1.086086,0.0100
59046.24000,8.0,1.092708,0.0100
59046.24000,8.1,1.096917,0.0100
59046.24000,8.2,1.091965,0.0100
59046.24000,8.3,1.117152,0.0100
59046.24000,8.4,1.091235,0.0100
59046.24000,8.5,1.094247,0.0100
59046.24000,8.6,1.101847,0.0100
59046.24000,8.7,1.087781,0.0100
59046.24000,8.8,1.095846,0.0100
59046.24000,8.9,1.102977,0.0100
59046.24000,9.0,1.096474,0.0100
59046.24000,9.1,1.098869,0.0100
59046.24000,9.2,1.094509,0.0100
59046.24000,9.3,1.084658,0.0100
59046.24000,9.4,1.103019,0.0100
59046.24000,9.5,1.117352,0.0100
59046.24000,9.6,1.099987,0.0100
59046.24000,9.7,1.102055,0.0100
59046.24000,9.8,1.106730,0.0100
59046.24000,9.9,1.087109,0.0100
59046.24000,10.0,1.116828,0.0100
59046.28000,0.5,1.100252,0.0100
59046.28000,0.6,1.114547,0.0100
59046.28000,0.7,1.090898,0.0100
59046.28000,0.8,1.116409,0.0100
59046.28000,0.9,1.105980,0.0100
59046.28000,1.0,1.103759,0.0100
59046.28000,1.1,1.100569,0.0100
59046.28000,1.2,1.095743,0.0100
59046.28000,1.3,1.110234,0.0100
59046.28000,1.4,1.099632,0.0100
59046.28000,1.5,1.078558,0.0100
59046.28000,1.6,1.087057,0.0100
59046.28000,1.7,1.096370,0.0100
59046.28000,1.8,1.101329,0.0100
59046.28000,1.9,1.097663,0.0100
59046.28000,2.0,1.110418,0.0100
59046.28000,2.1,1.078718,0.0100
59046.28000,2.2,1.099665,0.0100
59046.28000,2.3,1.080049,0.0100
59046.28000,2.4,1.105826,0.0100
59046.28000,2.5,1.097284,0.0100
59046.28000,2.6,1.102425,0.0100
59046.28000,2.7,1.089590,0.0100
59046.28000,2.8,1.111023,0.0100
59046.28000,2.9,1.108646,0.0100
59046.28000,3.0,1.104064,0.0100
59046.28000,3.1,1.096934,0.0100
59046.28000,3.2,1.104027,0.0100
59046.28000,3.3,1.091160,0.0100
59046.28000,3.4,1.106784,0.0100
59046.28000,3.5,1.114724,0.0100
59046.28000,3.6,1.108935,0.0100
59046.28000,3.7,1.090933,0.0100
59046.28000,3.8,1.101843,0.0100
59046.28000,3.9,1.085297,0.0100
59046.28000,4.0,1.103953,0.0100
59046.28000,4.1,1.102735,0.0100
59046.28000,4.2,1.079531,0.0100
59046.28000,4.3,1.086611,0.0100
59046.28000,4.4,1.095397,0.0100
59046.28000,4.5,1.095220,0.0100
59046.28000,4.6,1.086134,0.0100
59046.28000,4.7,1.102119,0.0100
59046.28000,4.8,1.100743,0.0100
59046.28000,4.9,1.096286,0.0100
59046.28000,5.0,1.090671,0.0100
59046.28000,5.1,1.108716,0.0100
59046.28000,5.2,1.114783,0.0100
59046.28000,5.3,1.093393,0.0100
59046.28000,5.4,1.092107,0.0100
59046.28000,5.5,1.103141,0.0100
59046.28000,5.6,1.094648,0.0100
59046.28000,5.7,1.096835,0.0100
59046.28000,5.8,1.105625,0.0100
59046.28000,5.9,1.079135,0.0100
59046.28000,6.0,1.111412,0.0100
59046.28000,6.1,1.098956,0.0100
59046.28000,6.2,1.094114,0.0100
59046.28000,6.3,1.097336,0.0100
59046.28000,6.4,1.097853,0.0100
59046.28000,6.5,1.080917,0.0100
59046.28000,6.6,1.113178,0.0100
59046.28000,6.7,1.098642,0.0100
59046.28000,6.8,1.102659,0.0100
59046.28000,6.9,1.107744,0.0100
59046.28000,7.0,1.088017,0.0100
59046.28000,7.1,1.102963,0.0100
59046.28000,7.2,1.095552,0.0100
59046.28000,7.3,1.106696,0.0100
59046.28000,7.4,1.076956,0.0100
59046.28000,7.5,1.097238,0.0100
59046.28000,7.6,1.092201,0.0100
59046.28000,7.7,1.102551,0.0100
59046.28000,7.8,1.102929,0.0100
59046.28000,7.9,1.091152,0.0100
59046.28000,8.0,1.091107,0.0100
59046.28000,8.1,1.097122,0.0100
59046.28000,8.2,1.089262,0.0100
59046.28000,8.3,1.106649,0.0100
59046.28000,8.4,1.094537,0.0100
59046.28000,8.5,1.069159,0.0100
59046.28000,8.6,1.094481,0.0100
59046.28000,8.7,1.087843,0.0100
59046.28000,8.8,1.081916,0.0100
59046.28000,8.9,1.085854,0.0100
59046.28000,9.0,1.099323,0.0100
59046.28000,9.1,1.111515,0.0100
59046.28000,9.2,1.101361,0.0100
59046.28000,9.3,1.092164,0.0100
59046.28000,9.4,1.102788,0.0100
59046.28000,9.5,1.093638,0.0100
59046.28000,9.6,1.091283,0.0100
59046.28000,9.7,1.086685,0.0100
59046.28000,9.8,1.080710,0.0100
59046.28000,9.9,1.094329,0.0100
59046.28000,10.0,1.099809,0.0100
59046.32000,0.5,1.089516,0.0100
59046.32000,0.6,1.086323,0.0100
59046.32000,0.7,1.081025,0.0100
59046.32000,0.8,1.096565,0.0100
59046.32000,0.9,1.077311,0.0100
59046.32000,1.0,1.098243,0.0100
59046.32000,1.1,1.080461,0.0100
59046.32000,1.2,1.082958,0.0100
59046.32000,1.3,1.075815,0.0100
59046.32000,1.4,1.085469,0.0100
59046.32000,1.5,1.100236,0.0100
59046.32000,1.6,1.095639,0.0100
59046.32000,1.7,1.100267,0.0100
59046.32000,1.8,1.095704,0.0100
59046.32000,1.9,1.079446,0.0100
59046.32000,2.0,1.087175,0.0100
59046.32000,2.1,1.082681,0.0100
59046.32000,2.2,1.103788,0.0100
59046.32000,2.3,1.078515,0.0100
59046.32000,2.4,1.099420,0.0100
59046.32000,2.5,1.099412,0.0100
59046.32000,2.6,1.108779,0.0100
59046.32000,2.7,1.086386,0.0100
59046.32000,2.8,1.097606,0.0100
59046.32000,2.9,1.113299,0.0100
59046.32000,3.0,1.084306,0.0100
59046.32000,3.1,1.075132,0.0100
59046.32000,3.2,1.071683,0.0100
59046.32000,3.3,1.097610,0.0100
59046.32000,3.4,1.071651,0.0100
59046.32000,3.5,1.086760,0.0100
59046.32000,3.6,1.094856,0.0100
59046.32000,3.7,1.092334,0.0100
59046.32000,3.8,1.094737,0.0100
59046.32000,3.9,1.092706,0.0100
59046.32000,4.0,1.103271,0.0100
59046.32000,4.1,1.080960,0.0100
59046.32000,4.2,1.083713,0.0100
59046.32000,4.3,1.082756,0.0100
59046.32000,4.4,1.098785,0.0100
59046.32000,4.5,1.099487,0.0100
59046.32000,4.6,1.094995,0.0100
59046.32000,4.7,1.102318,0.0100
59046.32000,4.8,1.078702,0.0100
59046.32000,4.9,1.107155,0.0100
59046.32000,5.0,1.105715,0.0100
59046.32000,5.1,1.097839,0.0100
59046.32000,5.2,1.108301,0.0100
59046.32000,5.3,1.073916,0.0100
59046.32000,5.4,1.085238,0.0100
59046.32000,5.5,1.083130,0.0100
59046.32000,5.6,1.097697,0.0100
59046.32000,5.7,1.079981,0.0100
59046.32000,5.8,1.098058,0.0100
59046.32000,5.9,1.104188,0.0100
59046.32000,6.0,1.097435,0.0100
59046.32000,6.1,1.093320,0.0100
59046.32000,6.2,1.080604,0.0100
59046.32000,6.3,1.082014,0.0100
59046.32000,6.4,1.102979,0.0100
59046.32000,6.5,1.098276,0.0100
59046.32000,6.6,1.090093,0.0100
59046.32000,6.7,1.086304,0.0100
59046.32000,6.8,1.070225,0.0100
59046.32000,6.9,1.079774,0.0100
59046.32000,7.0,1.109597,0.0100
59046.32000,7.1,1.077678,0.0100
59046.32000,7.2,1.092378,0.0100
59046.32000,7.3,1.100557,0.0100
59046.32000,7.4,1.077933,0.0100
59046.32000,7.5,1.092330,0.0100
59046.32000,7.6,1.099862,0.0100
59046.32000,7.7,1.090608,0.0100
59046.32000,7.8,1.119167,0.0100
59046.32000,7.9,1.073797,0.0100
59046.32000,8.0,1.101070,0.0100
59046.32000,8.1,1.088755,0.0100
59046.32000,8.2,1.098202,0.0100
59046.32000,8.3,1.094896,0.0100
59046.32000,8.4,1.083151,0.0100
59046.32000,8.5,1.092773,0.0100
59046.32000,8.6,1.071904,0.0100
59046.32000,8.7,1.096515,0.0100
59046.32000,8.8,1.093464,0.0100
59046.32000,8.9,1.096869,0.0100
59046.32000,9.0,1.101064,0.0100
59046.32000,9.1,1.094159,0.0100
59046.32000,9.2,1.091964,0.0100
59046.32000,9.3,1.081672,0.0100
59046.32000,9.4,1.083360,0.0100
59046.32000,9.5,1.102350,0.0100
59046.32000,9.6,1.104846,0.0100
59046.32000,9.7,1.088102,0.0100
59046.32000,9.8,1.090943,0.0100
59046.32000,9.9,1.081437,0.0100
59046.32000,10.0,1.102210,0.0100
59046.36000,0.5,1.083705,0.0100
59046.36000,0.6,1.096463,0.0100
59046.36000,0.7,1.068268,0.0100
59046.36000,0.8,1.073271,0.0100
59046.36000,0.9,1.079366,0.0100
59046.36000,1.0,1.083516,0.0100
59046.36000,1.1,1.074895,0.0100
59046.36000,1.2,1.068322,0.0100
59046.36000,1.3,1.085865,0.0100
59046.36000,1.4,1.084263,0.0100
59046.36000,1.5,1.067889,0.0100
59046.36000,1.6,1.090606,0.0100
59046.36000,1.7,1.088753,0.0100
59046.36000,1.8,1.078394,0.0100
59046.36000,1.9,1.077847,0.0100
59046.36000,2.0,1.082592,0.0100
59046.36000,2.1,1.068434,0.0100
59046.36000,2.2,1.077352,0.0100
59046.36000,2.3,1.055527,0.0100
59046.36000,2.4,1.085816,0.0100
59046.36000,2.5,1.061436,0.0100
59046.36000,2.6,1.092086,0.0100
59046.36000,2.7,1.073750,0.0100
59046.36000,2.8,1.074935,0.0100
59046.36000,2.9,1.070774,0.0100
59046.36000,3.0,1.074171,0.0100
59046.36000,3.1,1.091237,0.0100
59046.36000,3.2,1.052173,0.0100
59046.36000,3.3,1.089821,0.0100
59046.36000,3.4,1.080432,0.0100
59046.36000,3.5,1.064981,0.0100
59046.36000,3.6,1.066298,0.0100
59046.36000,3.7,1.093815,0.0100
59046.36000,3.8,1.067596,0.0100
59046.36000,3.9,1.065518,0.0100
59046.36000,4.0,1.088424,0.0100
59046.36000,4.1,1.080437,0.0100
59046.36000,4.2,1.067672,0.0100
59046.36000,4.3,1.079218,0.0100
59046.36000,4.4,1.066794,0.0100
59046.36000,4.5,1.088060,0.0100
59046.36000,4.6,1.087665,0.0100
59046.36000,4.7,1.082371,0.0100
59046.36000,4.8,1.080668,0.0100
59046.36000,4.9,1.094663,0.0100
59046.36000,5.0,1.077048,0.0100
59046.36000,5.1,1.065233,0.0100
59046.36000,5.2,1.081546,0.0100
59046.36000,5.3,1.097912,0.0100
59046.36000,5.4,1.066904,0.0100
59046.36000,5.5,1.073437,0.0100
59046.36000,5.6,1.081216,0.0100
59046.36000,5.7,1.076512,0.0100
59046.36000,5.8,1.067228,0.0100
59046.36000,5.9,1.088270,0.0100
59046.36000,6.0,1.100252,0.0100
59046.36000,6.1,1.079013,0.0100
59046.36000,6.2,1.068011,0.0100
59046.36000,6.3,1.061562,0.0100
59046.36000,6.4,1.079631,0.0100
59046.36000,6.5,1.088090,0.0100
59046.36000,6.6,1.081803,0.0100
59046.36000,6.7,1.077027,0.0100
59046.36000,6.8,1.071159,0.0100
59046.36000,6.9,1.066130,0.0100
59046.36000,7.0,1.085399,0.0100
59046.36000,7.1,1.086189,0.0100
59046.36000,7.2,1.061594,0.0100
59046.36000,7.3,1.092950,0.0100
59046.36000,7.4,1.082792,0.0100
59046.36000,7.5,1.091047,0.0100
59046.36000,7.6,1.063630,0.0100
59046.36000,7.7,1.063393,0.0100
59046.36000,7.8,1.075562,0.0100
59046.36000,7.9,1.082079,0.0100
59046.36000,8.0,1.095015,0.0100
59046.36000,8.1,1.084112,0.0100
59046.36000,8.2,1.074625,0.0100
59046.36000,8.3,1.066788,0.0100
59046.36000,8.4,1.089351,0.0100
59046.36000,8.5,1.067404,0.0100
59046.36000,8.6,1.093336,0.0100
59046.36000,8.7,1.074207,0.0100
59046.36000,8.8,1.092957,0.0100
59046.36000,8.9,1.083841,0.0100
59046.36000,9.0,1.075681,0.0100
59046.36000,9.1,1.071857,0.0100
59046.36000,9.2,1.073642,0.0100
59046.36000,9.3,1.081334,0.0100
59046.36000,9.4,1.077823,0.0100
59046.36000,9.5,1.071113,0.0100
59046.36000,9.6,1.075395,0.0100
59046.36000,9.7,1.077837,0.0100
59046.36000,9.8,1.055764,0.0100
59046.36000,9.9,1.081633,0.0100
59046.36000,10.0,1.067254,0.0100
59046.40000,0.5,1.047245,0.0100
59046.40000,0.6,1.041905,0.0100
59046.40000,0.7,1.040840,0.0100
59046.40000,0.8,1.045224,0.0100
59046.40000,0.9,1.051688,0.0100
59046.40000,1.0,1.078311,0.0100
59046.40000,1.1,1.053520,0.0100
59046.40000,1.2,1.060556,0.0100
59046.40000,1.3,1.062783,0.0100
59046.40000,1.4,1.060089,0.0100
59046.40000,1.5,1.058004,0.0100
59046.40000,1.6,1.046826,0.0100
59046.40000,1.7,1.073288,0.0100
59046.40000,1.8,1.076850,0.0100
59046.40000,1.9,1.041952,0.0100
59046.40000,2.0,1.048538,0.0100
59046.40000,2.1,1.055980,0.0100
59046.40000,2.2,1.049133,0.0100
59046.40000,2.3,1.063838,0.0100
59046.40000,2.4,1.051496,0.0100
59046.40000,2.5,1.080429,0.0100
59046.40000,2.6,1.070684,0.0100
59046.40000,2.7,1.060904,0.0100
59046.40000,2.8,1.069048,0.0100
59046.40000,2.9,1.069838,0.0100
59046.40000,3.0,1.053139,0.0100
59046.40000,3.1,1.050616,0.0100
59046.40000,3.2,1.059560,0.0100
59046.40000,3.3,1.067395,0.0100
59046.40000,3.4,1.060169,0.0100
59046.40000,3.5,1.043009,0.0100
59046.40000,3.6,1.050750,0.0100
59046.40000,3.7,1.058039,0.0100
59046.40000,3.8,1.058022,0.0100
59046.40000,3.9,1.078504,0.0100
59046.40000,4.0,1.044919,0.0100
59046.40000,4.1,1.063834,0.0100
59046.40000,4.2,1.073670,0.0100
59046.40000,4.3,1.081493,0.0100
59046.40000,4.4,1.054735,0.0100
59046.40000,4.5,1.063693,0.0100
59046.40000,4.6,1.064476,0.0100
59046.40000,4.7,1.060733,0.0100
59046.40000,4.8,1.057790,0.0100
59046.40000,4.9,1.063138,0.0100
59046.40000,5.0,1.033456,0.0100
59046.40000,5.1,1.065599,0.0100
59046.40000,5.2,1.060040,0.0100
59046.40000,5.3,1.056554,0.0100
59046.40000,5.4,1.079247,0.0100
59046.40000,5.5,1.052029,0.0100
59046.40000,5.6,1.054748,0.0100
59046.40000,5.7,1.078694,0.0100
59046.40000,5.8,1.050458,0.0100
59046.40000,5.9,1.053277,0.0100
59046.40000,6.0,1.057308,0.0100
59046.40000,6.1,1.067186,0.0100
59046.40000,6.2,1.060857,0.0100
59046.40000,6.3,1.045852,0.0100
59046.40000,6.4,1.053457,0.0100
59046.40000,6.5,1.052705,0.0100
59046.40000,6.6,1.058006,0.0100
59046.40000,6.7,1.063037,0.0100
59046.40000,6.8,1.062961,0.0100
59046.40000,6.9,1.041018,0.0100
59046.40000,7.0,1.069418,0.0100
59046.40000,7.1,1.061304,0.0100
59046.40000,7.2,1.072624,0.0100
59046.40000,7.3,1.063221,0.0100
59046.40000,7.4,1.069792,0.0100
59046.40000,7.5,1.063444,0.0100
59046.40000,7.6,1.072241,0.0100
59046.40000,7.7,1.064001,0.0100
59046.40000,7.8,1.057799,0.0100
59046.40000,7.9,1.081503,0.0100
59046.40000,8.0,1.067669,0.0100
59046.40000,8.1,1.064516,0.0100
59046.40000,8.2,1.046015,0.0100
59046.40000,8.3,1.045895,0.0100
59046.40000,8.4,1.061706,0.0100
59046.40000,8.5,1.060234,0.0100
59046.40000,8.6,1.052637,0.0100
59046.40000,8.7,1.060188,0.0100
59046.40000,8.8,1.074665,0.0100
59046.40000,8.9,1.065733,0.0100
59046.40000,9.0,1.047368,0.0100
59046.40000,9.1,1.057663,0.0100
59046.40000,9.2,1.050729,0.0100
59046.40000,9.3,1.054902,0.0100
59046.40000,9.4,1.054642,0.0100
59046.40000,9.5,1.054002,0.0100
59046.40000,9.6,1.046227,0.0100
59046.40000,9.7,1.057502,0.0100
59046.40000,9.8,1.053172,0.0100
59046.40000,9.9,1.029484,0.0100
59046.40000,10.0,1.079308,0.0100
59046.44000,0.5,1.047700,0.0100
59046.44000,0.6,1.033049,0.0100
59046.44000,0.7,1.037001,0.0100
59046.44000,0.8,1.025096,0.0100
59046.44000,0.9,1.053770,0.0100
59046.44000,1.0,1.055785,0.0100
59046.44000,1.1,1.038379,0.0100
59046.44000,1.2,1.047048,0.0100
59046.44000,1.3,1.038565,0.0100
59046.44000,1.4,1.023445,0.0100
59046.44000,1.5,1.032694,0.0100
59046.44000,1.6,1.038132,0.0100
59046.44000,1.7,1.032267,0.0100
59046.44000,1.8,1.034626,0.0100
59046.44000,1.9,1.035898,0.0100
59046.44000,2.0,1.036004,0.0100
59046.44000,2.1,1.037335,0.0100
59046.44000,2.2,1.026206,0.0100
59046.44000,2.3,1.029642,0.0100
59046.44000,2.4,1.023967,0.0100
59046.44000,2.5,1.046591,0.0100
59046.44000,2.6,1.015756,0.0100
59046.44000,2.7,1.048348,0.0100
59046.44000,2.8,1.050676,0.0100
59046.44000,2.9,1.033791,0.0100
59046.44000,3.0,1.010781,0.0100
59046.44000,3.1,1.033199,0.0100
59046.44000,3.2,1.036171,0.0100
59046.44000,3.3,1.026706,0.0100
59046.44000,3.4,1.031660,0.0100
59046.44000,3.5,1.052114,0.0100
59046.44000,3.6,1.043462,0.0100
59046.44000,3.7,1.027567,0.0100
59046.44000,3.8,1.020836,0.0100
59046.44000,3.9,1.033542,0.0100
59046.44000,4.0,1.034678,0.0100
59046.44000,4.1,1.041774,0.0100
59046.44000,4.2,1.031459,0.0100
